2020	7	7	4	40	0.64	9.09	6.39
2020	7	7	5	40	0.66	9.09	6.47
2020	7	7	6	40	0.63	9.09	6.29
2020	7	7	7	40	0.65	8.33	6.36
2020	7	7	8	40	0.64	9.09	5.27
2020	7	7	9	40	0.69	9.09	5.66
2020	7	7	10	40	0.62	9.09	4.92
2020	7	7	11	40	0.67	8.33	4.9
2020	7	7	12	40	0.66	9.09	5.15
2020	7	7	13	40	0.66	9.09	5.35
2020	7	7	14	40	0.67	9.09	5.43
2020	7	8	22	40	1.36	5.88	4.63
2020	7	10	23	40	1.31	9.09	5
2020	7	11	2	40	1.42	5	4.58
2020	7	11	3	40	1.52	4.76	4.84
2020	7	11	4	40	1.58	5.26	4.71
2020	7	11	5	40	1.59	5	4.84
2020	7	11	6	40	1.55	5.56	4.98
2020	7	11	7	40	1.43	5.26	4.95
2020	7	11	8	40	1.45	5.56	5.04
2020	7	11	9	40	1.37	6.67	4.98
2020	7	11	10	40	1.46	7.14	5.25
2020	7	11	11	40	1.48	7.14	5.27
2020	7	11	12	40	1.51	7.14	5.39
2020	7	11	13	40	1.4	7.69	5.42
2020	7	11	14	40	1.49	8.33	5.76
2020	7	11	15	40	1.44	7.14	5.74
2020	7	11	16	40	1.39	7.69	5.41
2020	7	11	17	40	1.36	7.69	5.08
2020	7	11	18	40	1.44	8.33	5.19
2020	7	11	19	40	1.46	7.14	5.24
2020	7	11	20	40	1.51	7.69	5.25
2020	7	11	21	40	1.59	6.25	4.98
2020	7	11	22	40	1.8	6.67	5.05
2020	7	11	23	40	1.86	6.67	5.19
2020	7	12	0	40	2.01	6.67	5.36
2020	7	12	1	40	1.99	6.67	5.38
2020	7	12	2	40	1.83	6.25	5.11
2020	7	12	3	40	1.8	6.25	5.08
2020	7	12	4	40	1.82	6.67	5.11
2020	7	12	5	40	1.89	6.25	5.22
2020	7	12	6	40	1.9	6.25	5.15
2020	7	12	7	40	1.74	6.67	5.2
2020	7	12	8	40	1.72	7.14	5.09
2020	7	12	9	40	1.76	7.14	5.36
2020	7	12	10	40	1.78	7.69	5.26
2020	7	12	11	40	1.66	7.69	5.16
2020	7	12	12	40	1.61	7.14	5.15
2020	7	12	13	40	1.56	7.14	5.36
2020	7	12	14	40	1.59	7.14	5.36
2020	7	12	15	40	1.77	7.14	5.24
2020	7	12	16	40	1.94	7.14	5.26
2020	7	12	17	40	1.97	7.14	5.18
2020	7	12	18	40	2.21	7.14	5.45
2020	7	12	19	40	2.29	7.14	5.34
2020	7	12	20	40	2.57	7.14	5.59
2020	7	12	21	40	2.78	7.69	5.74
2020	7	12	22	40	2.9	7.69	5.83
2020	7	12	23	40	2.92	7.69	6.01
2020	7	13	0	40	2.8	8.33	5.81
2020	7	13	1	40	2.73	7.69	5.68
2020	7	13	2	40	2.76	7.69	5.88
2020	7	13	3	40	2.74	8.33	5.81
2020	7	13	4	40	2.64	8.33	5.93
2020	7	13	5	40	2.41	8.33	5.72
2020	7	13	6	40	2.47	8.33	5.87
2020	7	13	7	40	2.29	7.69	5.75
2020	7	13	8	40	2.03	8.33	5.47
2020	7	13	9	40	2.03	7.69	5.43
2020	7	13	10	40	2.03	8.33	5.45
2020	7	13	11	40	2.1	7.69	5.57
2020	7	13	12	40	2	7.69	5.4
2020	7	13	13	40	2.11	7.69	5.39
2020	7	13	14	40	2.03	7.14	5.23
2020	7	13	15	40	1.8	7.14	5.38
2020	7	13	16	40	1.77	7.14	5.33
2020	7	13	17	40	1.88	6.67	5.12
2020	7	13	18	40	1.8	6.25	5
2020	7	13	19	40	1.81	6.67	5.08
2020	7	13	20	40	1.92	6.67	5.12
2020	7	13	21	40	1.63	6.25	4.91
2020	7	13	22	40	1.56	6.67	4.78
2020	7	13	23	40	1.57	6.25	4.82
2020	7	14	0	40	1.52	6.67	4.76
2020	7	14	1	40	1.47	6.67	4.74
2020	7	14	2	40	1.36	6.25	4.69
2020	7	14	3	40	1.28	6.67	4.75
2020	7	14	4	40	1.26	6.67	4.8
2020	7	14	5	40	1.23	6.25	4.91
2020	7	14	6	40	1.11	7.14	4.8
2020	7	14	7	40	1.14	6.67	4.97
2020	7	14	8	40	1.16	6.67	4.9
2020	7	14	9	40	1.18	6.67	4.73
2020	7	14	10	40	1.29	6.25	4.76
2020	7	14	11	40	1.17	6.25	4.71
2020	7	14	12	40	1.3	6.25	4.92
2020	7	14	13	40	1.29	6.67	5.01
2020	7	14	14	40	1.21	6.67	5.05
2020	7	14	15	40	1.2	6.25	4.95
2020	7	14	16	40	1.22	6.25	4.78
2020	7	14	17	40	1.21	5.56	4.92
2020	7	14	18	40	1.2	5.88	4.88
2020	7	14	19	40	1.22	5.56	4.92
2020	7	14	20	40	1.25	5.56	4.89
2020	7	14	21	40	1.21	5.88	4.84
2020	7	14	22	40	1.09	5.56	4.86
2020	7	14	23	40	1.14	5.88	4.97
2020	7	15	0	40	1.05	5.56	4.98
2020	7	15	1	40	1.01	5.56	5.06
2020	7	15	2	40	0.91	5.88	5.05
2020	7	15	3	40	0.95	9.09	5.2
2020	7	15	4	40	0.85	6.25	4.99
2020	7	15	5	40	0.85	9.09	4.91
2020	7	15	6	40	0.9	9.09	5.3
2020	7	15	7	40	0.85	8.33	5.2
2020	7	15	8	40	0.87	9.09	5.39
2020	7	15	9	40	0.91	9.09	5.67
2020	7	15	10	40	0.86	9.09	5.68
2020	7	15	11	40	0.87	9.09	5.84
2020	7	15	12	40	0.78	8.33	5.63
2020	7	15	13	40	0.84	7.69	5.94
2020	7	15	14	40	0.81	7.69	5.56
2020	7	15	15	40	0.82	8.33	5.77
2020	7	15	16	40	0.83	8.33	5.77
2020	7	15	17	40	0.83	7.69	5.54
2020	7	15	18	40	0.75	7.69	5.64
2020	7	15	19	40	0.82	7.69	5.69
2020	7	15	20	40	0.72	7.14	5.33
2020	7	15	21	40	0.77	7.14	5.4
2020	7	15	22	40	0.73	7.69	5.41
2020	7	15	23	40	0.77	7.69	5.48
2020	7	16	0	40	0.76	7.69	5.33
2020	7	16	1	40	0.69	9.09	5.09
2020	7	16	2	40	0.69	8.33	5.33
2020	7	16	3	40	0.69	7.69	5.44
2020	7	16	4	40	0.63	7.69	5.55
2020	7	16	5	40	0.7	7.69	5.97
2020	7	16	6	40	0.62	10	6.03
2020	7	16	7	40	0.63	8.33	6.02
2020	7	16	8	40	0.61	8.33	5.99
2020	7	16	9	40	0.67	10	6.54
2020	7	16	10	40	0.62	10	6.2
2020	7	16	11	40	0.62	9.09	6.15
2020	7	16	12	40	0.6	7.69	5.81
2020	7	16	13	40	0.68	8.33	6.11
2020	7	16	14	40	0.67	9.09	6.08
2020	7	16	15	40	0.71	9.09	6.28
2020	7	16	16	40	0.63	8.33	6.09
2020	7	16	17	40	0.67	7.69	6.16
2020	7	16	18	40	0.72	8.33	6.31
2020	7	16	19	40	0.65	7.14	5.94
2020	7	16	20	40	0.65	7.69	5.73
2020	7	16	21	40	0.68	8.33	6
2020	7	16	22	40	0.64	7.69	5.87
2020	7	16	23	40	0.57	7.14	5.84
2020	7	17	0	40	0.6	7.69	6.21
2020	7	17	1	40	0.59	9.09	6.16
2020	7	17	2	40	0.58	9.09	6.41
2020	7	17	3	40	0.54	9.09	6.35
2020	7	17	4	40	0.52	8.33	6.44
2020	7	17	5	40	0.59	8.33	6.73
2020	7	17	6	40	0.54	7.69	6.41
2020	7	17	7	40	0.53	9.09	6.44
2020	7	17	8	40	0.56	9.09	6.42
2020	7	17	9	40	0.59	8.33	6.33
2020	7	17	10	40	0.6	9.09	6.17
2020	7	17	11	40	0.59	8.33	5.95
2020	7	17	12	40	0.63	7.69	5.96
2020	7	17	13	40	0.61	9.09	5.76
2020	7	17	14	40	0.65	8.33	6.07
2020	7	17	15	40	0.69	7.14	6.11
2020	7	17	16	40	0.66	8.33	5.99
2020	7	17	17	40	0.69	8.33	6.21
2020	7	17	18	40	0.67	8.33	6.18
2020	7	17	19	40	0.61	7.69	5.87
2020	7	17	20	40	0.64	7.69	6.1
2020	7	17	21	40	0.68	7.69	5.83
2020	7	17	22	40	0.65	6.25	5.78
2020	7	17	23	40	0.64	8.33	5.74
2020	7	18	0	40	0.63	6.25	5.88
2020	7	18	1	40	0.69	8.33	6.16
2020	7	18	2	40	0.6	9.09	5.87
2020	7	18	3	40	0.63	8.33	6.15
2020	7	18	4	40	0.69	8.33	6.4
2020	7	18	5	40	0.6	7.14	5.85
2020	7	18	6	40	0.64	7.14	6.31
2020	7	18	7	40	0.65	9.09	6.33
2020	7	18	8	40	0.64	8.33	6.34
2020	7	18	9	40	0.68	8.33	6.41
2020	7	18	10	40	0.72	7.69	6.38
2020	7	18	11	40	0.57	8.33	6.05
2020	7	18	12	40	0.62	7.14	6.15
2020	7	18	13	40	0.66	7.14	6.27
2020	7	18	14	40	0.68	7.14	6.21
2020	7	18	15	40	0.64	7.14	6.31
2020	7	18	16	40	0.62	8.33	6.13
2020	7	18	17	40	0.72	7.69	6.26
2020	7	18	18	40	0.68	7.14	6.2
2020	7	18	19	40	0.68	7.14	6.17
2020	7	18	20	40	0.7	7.69	6.08
2020	7	18	21	40	0.71	7.14	6.25
2020	7	18	22	40	0.73	7.69	6.13
2020	7	18	23	40	0.71	8.33	6.01
2020	7	19	0	40	0.75	6.67	6.06
2020	7	19	1	40	0.63	8.33	5.86
2020	7	19	2	40	0.64	5.88	5.99
2020	7	19	3	40	0.63	9.09	6.26
2020	7	19	4	40	0.63	9.09	6.31
2020	7	19	5	40	0.67	10	6.42
2020	7	19	6	40	0.69	9.09	6.53
2020	7	19	7	40	0.64	6.67	6.41
2020	7	19	8	40	0.66	7.69	6.46
2020	7	19	9	40	0.69	9.09	6.64
2020	7	19	10	40	0.61	6.25	6.3
2020	7	19	11	40	0.66	8.33	6.57
2020	7	19	12	40	0.69	9.09	6.67
2020	7	19	13	40	0.7	7.69	6.58
2020	7	19	14	40	0.72	7.69	6.66
2020	7	19	15	40	0.7	7.14	6.52
2020	7	19	16	40	0.71	6.67	6.52
2020	7	19	17	40	0.78	6.67	6.56
2020	7	19	18	40	0.74	9.09	6.45
2020	7	19	19	40	0.77	6.67	6.48
2020	7	19	20	40	0.85	9.09	6.64
2020	7	19	21	40	0.75	8.33	6.36
2020	7	19	22	40	0.76	9.09	6.25
2020	7	19	23	40	0.79	9.09	6.41
2020	7	20	0	40	0.73	9.09	6.12
2020	7	20	1	40	0.78	10	6.09
2020	7	20	2	40	0.76	9.09	6.44
2020	7	20	3	40	0.72	9.09	6.09
2020	7	20	4	40	0.67	10	6.17
2020	7	20	5	40	0.65	9.09	6.06
2020	7	20	6	40	0.64	7.69	5.84
2020	7	20	7	40	0.62	9.09	5.81
2020	7	20	8	40	0.56	6.25	5.57
2020	7	20	9	40	0.63	8.33	5.71
2020	7	20	10	40	0.6	7.14	5.55
2020	7	20	11	40	0.6	8.33	5.79
2020	7	20	12	40	0.6	6.67	5.67
2020	7	20	13	40	0.58	9.09	5.75
2020	7	20	14	40	0.61	8.33	5.92
2020	7	20	15	40	0.57	9.09	5.95
2020	7	20	16	40	0.58	9.09	5.99
2020	7	20	17	40	0.6	8.33	6.03
2020	7	20	18	40	0.6	9.09	5.83
2020	7	20	19	40	0.58	10	5.86
2020	7	20	20	40	0.58	9.09	5.99
2020	7	20	21	40	0.56	8.33	5.86
2020	7	20	22	40	0.57	6.67	5.71
2020	7	20	23	40	0.58	8.33	5.87
2020	7	21	0	40	0.62	10	5.75
2020	7	21	1	40	0.6	8.33	5.44
2020	7	21	2	40	0.63	9.09	5.02
2020	7	21	3	40	0.63	9.09	4.94
2020	7	21	4	40	0.65	9.09	5.09
2020	7	21	5	40	0.64	8.33	5.25
2020	7	21	6	40	0.62	9.09	5.16
2020	7	21	7	40	0.59	8.33	5.23
2020	7	21	8	40	0.61	7.14	5.4
2020	7	21	9	40	0.64	8.33	5.51
2020	7	21	10	40	0.66	9.09	5.8
2020	7	21	11	40	0.63	7.14	5.66
2020	7	21	12	40	0.63	9.09	5.51
2020	7	21	13	40	0.64	7.69	5.35
2020	7	21	14	40	0.67	7.69	5.5
2020	7	21	15	40	0.68	8.33	5.42
2020	7	21	16	40	0.66	7.69	5.5
2020	7	21	17	40	0.68	7.14	5.53
2020	7	21	18	40	0.69	7.14	5.67
2020	7	21	19	40	0.72	7.69	5.5
2020	7	21	20	40	0.72	7.69	5.61
2020	7	21	21	40	0.8	7.14	5.66
2020	7	21	22	40	0.73	8.33	5.76
2020	7	21	23	40	0.75	8.33	5.68
2020	7	22	0	40	0.68	7.14	5.63
2020	7	22	1	40	0.7	7.69	5.92
2020	7	22	2	40	0.69	7.69	5.91
2020	7	22	3	40	0.73	7.14	5.78
2020	7	22	4	40	0.69	9.09	5.92
2020	7	22	5	40	0.71	8.33	5.99
2020	7	22	6	40	0.7	7.14	6.2
2020	7	22	7	40	0.67	8.33	5.91
2020	7	22	8	40	0.68	7.69	6.11
2020	7	22	9	40	0.66	7.69	6.13
2020	7	22	10	40	0.68	7.14	6.07
2020	7	22	11	40	0.64	7.69	6.24
2020	7	22	12	40	0.73	7.69	6.35
2020	7	22	13	40	0.65	8.33	6.15
2020	7	22	14	40	0.65	8.33	5.94
2020	7	22	15	40	0.69	8.33	6.24
2020	7	22	16	40	0.69	6.67	6.17
2020	7	22	17	40	0.73	7.69	6.18
2020	7	22	18	40	0.71	7.69	5.95
2020	7	22	19	40	0.68	8.33	6.05
2020	7	22	20	40	0.69	6.67	5.89
2020	7	22	21	40	0.64	7.14	5.61
2020	7	22	22	40	0.66	7.14	5.73
2020	7	22	23	40	0.6	9.09	5.61
2020	7	23	0	40	0.65	7.69	5.79
2020	7	23	1	40	0.64	6.25	5.64
2020	7	23	2	40	0.68	6.67	6.01
2020	7	23	3	40	0.66	8.33	5.96
2020	7	23	4	40	0.68	6.67	5.96
2020	7	23	5	40	0.73	7.69	6.2
2020	7	23	6	40	0.64	8.33	6.04
2020	7	23	7	40	0.66	6.25	6.04
2020	7	23	8	40	0.69	7.69	6.25
2020	7	23	9	40	0.68	6.67	5.83
2020	7	23	10	40	0.69	7.69	6.08
2020	7	23	11	40	0.72	7.14	5.85
2020	7	23	12	40	0.74	7.69	6.09
2020	7	23	13	40	0.65	6.67	5.88
2020	7	23	14	40	0.71	6.67	5.98
2020	7	23	15	40	0.7	6.67	5.84
2020	7	23	16	40	0.79	7.14	5.94
2020	7	23	17	40	0.74	7.14	5.73
2020	7	23	18	40	0.8	6.67	5.85
2020	7	23	19	40	0.74	6.67	5.5
2020	7	23	20	40	0.75	6.67	5.57
2020	7	23	21	40	0.74	7.14	5.27
2020	7	23	22	40	0.72	7.14	5.03
2020	7	23	23	40	0.76	5.88	5.03
2020	7	24	0	40	0.74	8.33	5.14
2020	7	24	1	40	0.77	6.25	5.12
2020	7	24	2	40	0.77	7.14	5.08
2020	7	24	3	40	0.7	6.67	5.06
2020	7	24	4	40	0.76	6.67	5.35
2020	7	24	5	40	0.75	7.14	5.69
2020	7	24	6	40	0.72	7.69	5.41
2020	7	24	7	40	0.75	6.67	5.44
2020	7	24	8	40	0.68	6.67	5.64
2020	7	24	9	40	0.79	7.69	5.75
2020	7	24	10	40	0.74	7.69	5.65
2020	7	24	11	40	0.72	7.14	5.83
2020	7	24	12	40	0.77	6.67	5.76
2020	7	24	13	40	0.77	6.67	5.51
2020	7	24	14	40	0.8	7.69	5.7
2020	7	24	15	40	0.76	6.67	5.65
2020	7	24	16	40	0.74	6.25	5.52
2020	7	24	17	40	0.76	6.67	5.51
2020	7	24	18	40	0.76	7.14	5.47
2020	7	24	19	40	0.76	6.67	5.66
2020	7	24	20	40	0.74	6.67	5.91
2020	7	24	21	40	0.74	7.14	5.57
2020	7	24	22	40	0.77	7.69	5.79
2020	7	24	23	40	0.79	5.88	5.68
2020	7	25	0	40	0.73	6.67	5.64
2020	7	25	1	40	0.7	6.67	5.58
2020	7	25	2	40	0.72	7.14	5.58
2020	7	25	3	40	0.75	7.14	5.67
2020	7	25	4	40	0.72	6.67	5.84
2020	7	25	5	40	0.72	6.25	5.7
2020	7	25	6	40	0.71	6.25	5.68
2020	7	25	7	40	0.76	8.33	5.93
2020	7	25	8	40	0.67	7.14	5.56
2020	7	25	9	40	0.74	6.67	5.68
2020	7	25	10	40	0.73	6.67	5.65
2020	7	25	11	40	0.73	6.25	5.62
2020	7	25	12	40	0.71	7.14	5.73
2020	7	25	13	40	0.74	7.14	5.82
2020	7	25	14	40	0.74	7.14	5.67
2020	7	25	15	40	0.8	7.14	5.92
2020	7	25	16	40	0.76	6.67	5.8
2020	7	25	17	40	0.81	7.14	5.86
2020	7	25	18	40	0.82	6.67	6.01
2020	7	25	19	40	0.82	6.67	5.85
2020	7	25	20	40	0.87	6.67	5.24
2020	7	25	21	40	0.92	6.25	5.41
2020	7	25	22	40	0.9	7.14	5.23
2020	7	25	23	40	0.9	7.69	5.22
2020	7	26	0	40	0.94	7.14	5.47
2020	7	26	1	40	0.98	7.14	5.64
2020	7	26	2	40	0.91	8.33	5.65
2020	7	26	3	40	0.97	7.14	5.76
2020	7	26	4	40	0.96	7.14	5.78
2020	7	26	5	40	1.04	8.33	5.89
2020	7	26	6	40	1.01	8.33	6.03
2020	7	26	7	40	1.06	7.69	6.28
2020	7	26	8	40	1.2	8.33	6.46
2020	7	26	9	40	1.17	7.69	6.6
2020	7	26	10	40	1.15	8.33	6.52
2020	7	26	11	40	1.15	9.09	6.6
2020	7	26	12	40	1.22	8.33	6.76
2020	7	26	13	40	1.21	8.33	6.76
2020	7	26	14	40	1.25	9.09	6.71
2020	7	26	15	40	1.26	8.33	6.81
2020	7	26	16	40	1.23	9.09	6.66
2020	7	26	17	40	1.37	8.33	6.84
2020	7	26	18	40	1.21	9.09	6.38
2020	7	26	19	40	1.38	9.09	6.52
2020	7	26	20	40	1.37	9.09	5.62
2020	7	26	21	40	1.4	8.33	5.45
2020	7	26	22	40	1.44	9.09	5.7
2020	7	26	23	40	1.35	9.09	5.97
2020	7	27	0	40	1.39	8.33	5.87
2020	7	27	1	40	1.47	9.09	6.04
2020	7	27	2	40	1.43	9.09	5.75
2020	7	27	3	40	1.46	9.09	6.08
2020	7	27	4	40	1.44	9.09	5.73
2020	7	27	5	40	1.45	9.09	5.22
2020	7	27	6	40	1.63	9.09	5.16
2020	7	27	7	40	1.69	9.09	4.96
2020	7	27	8	40	1.71	4.76	5.04
2020	7	27	9	40	1.58	9.09	5.26
2020	7	27	10	40	1.32	8.33	5.12
2020	7	27	11	40	1.26	9.09	5.54
2020	7	27	12	40	1.35	9.09	5.72
2020	7	27	13	40	1.3	9.09	5.64
2020	7	27	14	40	1.26	8.33	5.44
2020	7	27	15	40	1.13	9.09	5.02
2020	7	27	16	40	1.09	9.09	5.24
2020	7	27	17	40	1.2	9.09	5.36
2020	7	27	18	40	1.2	9.09	5.62
2020	7	27	19	40	1.08	9.09	6.07
2020	7	27	20	40	1.15	9.09	6.13
2020	7	27	21	40	1.17	9.09	6.16
2020	7	27	22	40	1.21	9.09	5.83
2020	7	27	23	40	1.1	9.09	5.25
2020	7	28	0	40	1.08	9.09	5.46
2020	7	28	1	40	1.13	8.33	5.51
2020	7	28	2	40	1.16	9.09	5.56
2020	7	28	3	40	1.05	9.09	4.96
2020	7	28	4	40	1.22	9.09	5.43
2020	7	28	5	40	1.16	9.09	5.17
2020	7	28	6	40	1.18	8.33	5.42
2020	7	28	7	40	1.13	8.33	5.13
2020	7	28	8	40	1.02	9.09	4.85
2020	7	28	9	40	1.1	9.09	5.17
2020	7	28	10	40	1.09	9.09	5.26
2020	7	28	11	40	1.1	9.09	5.16
2020	7	28	12	40	1.03	9.09	5.09
2020	7	28	13	40	1.07	8.33	5.44
2020	7	28	23	40	1.24	9.09	4.68
2020	7	29	0	40	1.3	8.33	4.78
2020	7	29	1	40	1.21	9.09	5.01
2020	7	29	2	40	1.25	9.09	4.75
2020	7	29	3	40	1.33	8.33	5.03
2020	7	29	4	40	1.26	9.09	4.83
2020	7	29	5	40	1.17	8.33	4.68
2020	7	29	6	40	1.23	9.09	4.82
2020	7	29	7	40	1.2	9.09	4.96
2020	7	29	8	40	1.25	9.09	4.77
2020	7	29	9	40	1.31	9.09	4.93
2020	7	29	10	40	1.17	9.09	4.98
2020	7	29	11	40	1.16	9.09	5.02
2020	7	29	12	40	1.05	9.09	5
2020	7	29	13	40	1.11	9.09	4.91
2020	7	29	14	40	1.1	5	4.76
2020	7	29	15	40	1.16	5.88	4.67
2020	7	29	16	40	1.13	8.33	4.71
2020	7	29	17	40	1.16	5	4.44
2020	7	29	18	40	1.16	9.09	4.54
2020	7	29	19	40	1.05	5	4.59
2020	7	29	20	40	1.14	8.33	4.7
2020	7	29	21	40	1.12	4.76	4.46
2020	7	29	22	40	1.23	5.26	4.5
2020	7	29	23	40	1.3	5.56	4.66
2020	7	30	0	40	1.25	5.56	4.43
2020	7	30	1	40	1.34	5.88	4.69
2020	7	30	2	40	1.34	5.88	4.92
2020	7	30	3	40	1.27	5.88	4.82
2020	7	30	4	40	1.25	5.88	4.85
2020	7	30	5	40	1.35	6.25	4.86
2020	7	30	6	40	1.46	6.25	4.78
2020	7	30	7	40	1.56	5.88	4.75
2020	7	30	8	40	1.49	5.88	4.74
2020	7	30	9	40	1.37	5.88	4.79
2020	7	30	10	40	1.15	5.56	5.01
2020	7	30	11	40	1.19	5.56	4.99
2020	7	30	12	40	1.35	5.26	4.75
2020	7	30	13	40	1.49	6.25	4.77
2020	7	30	14	40	1.59	6.25	4.91
2020	7	30	15	40	1.74	5.88	4.92
2020	7	30	16	40	1.74	6.25	4.96
2020	7	30	17	40	1.7	6.67	5.19
2020	7	30	18	40	1.66	6.25	5.13
2020	7	30	19	40	1.46	6.67	4.96
2020	7	30	20	40	1.45	6.67	5.16
2020	7	30	21	40	1.42	6.25	5.27
2020	7	30	22	40	1.43	6.25	5.12
2020	7	30	23	40	1.47	6.67	5.3
2020	7	31	0	40	1.32	6.67	4.99
2020	7	31	1	40	1.28	6.67	4.99
2020	7	31	2	40	1.44	6.25	4.87
2020	7	31	3	40	1.4	6.25	4.81
2020	7	31	4	40	1.46	5.88	4.83
2020	7	31	5	40	1.47	6.25	4.86
2020	7	31	6	40	1.48	5.88	4.77
2020	7	31	7	40	1.44	5.88	4.76
2020	7	31	8	40	1.53	5.88	4.8
2020	7	31	9	40	1.61	5.56	4.95
2020	7	31	10	40	1.58	5.56	4.77
2020	7	31	11	40	1.68	5.88	4.91
2020	7	31	12	40	1.75	5.88	5.03
2020	7	31	13	40	1.83	6.25	5.15
2020	7	31	14	40	1.77	5.56	5.17
2020	7	31	15	40	1.98	6.25	5.33
2020	7	31	16	40	1.85	5.56	5.3
2020	7	31	17	40	1.99	13.79	5.57
2020	7	31	18	40	2.05	13.79	5.92
2020	7	31	19	40	2.17	13.79	6.29
2020	7	31	20	40	2.15	12.9	6.37
2020	7	31	21	40	2.22	12.9	6.82
2020	7	31	22	40	2.24	12.12	6.78
2020	7	31	23	40	2.13	11.43	6.41
